date,revenue,gross_profit,n_transactions,n_customers,n_products,avg_order_value,avg_discount,avg_quantity,recurring_rev,gp_margin,recurring_share,rev_per_customer,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_end,is_q4,days_in_month,days_to_quarter_end,days_to_holiday,near_holiday,sin_week,cos_week,sin_year,cos_year,roll_mean_7d,roll_std_7d,roll_mean_14d,roll_std_14d,roll_mean_28d,roll_std_28d,roll_mean_90d,roll_std_90d,lag_7d,lag_14d,lag_28d,lag_56d,momentum_7_28,ewm_14d,rev_consumer,rev_enterprise,rev_partner,rev_smb,rev_hardware,rev_services,rev_software,rev_support,rev_training
2022-07-01,157247.13,58826.89,7,7,7,22463.875714285714,0.08571428571428572,3.0,94919.90000000001,0.3741,0.6036,22463.88,4,1,26,7,3,2022,0,1,0,0,0,31,91,14,0,-0.433883739117558,-0.9009688679024191,0.008606996888688698,-0.9999629591162655,45668.65142857142,26182.04060066962,61887.712857142855,38871.15933128736,70438.78373035714,36929.23746052083,68040.89835722222,42000.10523068384,30246.78,52393.82,76917.06,66027.95,0.6483,61156.09424726937,1789.07,41586.16,107000.37,6871.530000000001,0.0,152372.94,1789.07,867.36,2217.76
2022-07-02,107356.41,45269.51,6,6,6,17892.735,0.05833333333333334,2.5,38167.01,0.4217,0.3555,17892.74,5,2,26,7,3,2022,1,0,0,0,0,31,90,14,0,-0.9749279121818236,-0.2225209339563146,-0.008606996888688009,-0.9999629591162655,63811.55857142858,48340.39495233375,69377.235,46293.839605206784,73307.71480178571,40407.650141595535,69475.96291277777,42818.30212660799,41199.42,152682.32,44541.21695,60483.86,0.8705,73968.23234763346,94504.64000000001,10812.96,0.0,2038.81,24455.04,80862.56,2038.81,0.0,0.0
2022-07-03,179359.02,68704.15,19,19,18,9439.948421052632,0.044736842105263165,3.1578947368421053,68844.77,0.3831,0.3838,9439.95,6,3,26,7,3,2022,1,0,0,0,0,31,89,14,0,-0.7818314824680299,0.6234898018587334,-0.02581844022713239,-0.9996666485105112,73262.55714285714,49632.580633539066,66139.67,41339.57833240924,75551.11455357143,40495.03572072626,68888.69981444444,41912.75453887788,39466.75,18202.21,55460.85,94495.50885,0.9697,78419.98936794899,34842.63,17552.37,44106.22,82857.8,76960.56,51445.38,37738.86,2209.99,11004.23
2022-07-04,169422.41694999998,65684.26,12,12,12,14118.534745833333,0.049999999999999996,3.6666666666666665,102183.03,0.3877,0.6031,14118.53,0,4,27,7,3,2022,0,0,0,0,0,31,88,14,0,0.0,1.0,-0.04302223300453034,-0.99907411510223,93247.16714285714,60689.05551314249,77650.87071428572,48739.49775151181,79976.04919642858,44762.79663314198,70267.48081444444,43471.74274133711,4107.73,47154.96000000001,98789.51,14047.65,1.1659,91878.52678555579,51341.81,5313.1900000000005,75842.08,36925.33695,58253.43,84509.14,26659.84695,0.0,0.0
2022-07-05,143059.88999999998,50305.07,10,10,9,14305.988999999998,0.015000000000000003,2.8,104441.19999999998,0.3516,0.7301,14305.99,1,5,27,7,3,2022,0,0,0,0,0,31,87,14,0,0.7818314824680298,0.6234898018587336,-0.060213277365792774,-0.9981855344718586,116863.55099285716,51723.08169545005,86384.26049642857,53569.659253442784,82498.65301607143,47752.69724450159,71509.4251138889,44686.81811515455,53785.61,108841.01,76516.72,73733.09,1.4166,102217.71214081501,20346.36,46640.81,1797.8,74274.92,6841.75,113720.48999999999,17970.95,2852.96,1673.74
2022-07-06,128332.74,45485.37,16,16,15,8020.79625,0.05,3.0,59622.87,0.3544,0.4646,8020.8,2,6,27,7,3,2022,0,0,0,0,0,31,86,14,0,0.9749279121818236,-0.22252093395631434,-0.07738647923346322,-0.9970011699250151,129617.01956428571,44008.57472074253,88828.46621071428,55421.73449123275,84875.19480178572,49081.33077210146,72263.95655833333,45317.86662116144,86644.34999999999,77839.81999999999,98964.01,37984.0,1.5271,107663.33585537302,63540.46000000001,8126.4,4545.46,52120.42,21613.35,49482.98,29391.2,740.4200000000001,27104.79
2022-07-07,55904.54,22382.010000000002,9,9,8,6211.615555555556,0.05555555555555555,3.111111111111111,35100.219999999994,0.4004,0.6279,6211.62,3,7,27,7,3,2022,0,0,0,0,0,31,85,14,0,0.43388373911755823,-0.900968867902419,-0.09453674981719933,-0.9955213724144752,135572.50385,39848.15425814036,92435.10335357141,56287.80450203317,85924.07801607143,49703.43120012691,73282.24589166667,45538.56856898084,64229.92,89633.28,70348.42,19628.920000000002,1.5778,110419.25640798995,26604.73,2375.33,0.0,26924.48,21248.14,18624.39,0.0,4483.41,11548.6
2022-07-08,54630.630000000005,18797.39,9,9,7,6070.070000000001,0.022222222222222223,2.5555555555555554,35973.06,0.3441,0.6585,6070.07,4,8,27,7,3,2022,0,0,0,0,0,31,84,14,0,-0.433883739117558,-0.9009688679024191,-0.11165900712169444,-0.9937465804361781,134383.16384999998,42376.429912638785,90025.90763928571,57132.432438580654,85408.22515892856,49945.43674557702,73633.985225,45277.07976999493,157247.13,30246.78,67560.94,16947.97,1.5734,103150.62755359129,18088.03,0.0,0.0,36542.6,4275.07,28066.9,11463.59,2677.83,8147.24
2022-07-09,124552.78,34740.69,10,10,9,12455.278,0.034999999999999996,2.5,11261.68,0.2789,0.0904,12455.28,5,9,27,7,3,2022,1,0,0,0,0,31,83,14,0,-0.9749279121818236,-0.2225209339563146,-0.12874817745258066,-0.99167731989929,119723.66385,50179.62733766525,91767.6112107143,55518.74597602474,84946.42837321428,50175.810608779975,74067.46900277777,44900.5764851158,107356.41,41199.42,139941.11,18352.78,1.4094,96681.29454644579,85789.66,1880.74,0.0,36882.380000000005,6870.35,105491.72,8562.94,2176.14,1451.63
2022-07-10,72706.84,23798.059999999998,6,6,5,12117.806666666665,0.049999999999999996,2.8333333333333335,65399.82,0.3273,0.8995,12117.81,6,10,27,7,3,2022,1,0,0,0,0,31,82,14,0,-0.7818314824680299,0.6234898018587334,-0.14579919691987442,-0.9893142039703664,122180.28813571428,49893.38027787102,97721.42263928571,54130.72506910789,84396.84515892857,49632.46925252976,74427.89833611112,45176.41945674597,179359.02,39466.75,50490.54,22730.45,1.4477,100397.4926069197,50708.71,8073.75,0.0,13924.38,17120.67,45235.03,7307.02,3044.12,0.0
2022-07-11,90298.86,31769.7,10,10,8,9029.886,0.005,2.7,23940.71,0.3518,0.2651,9029.89,0,11,28,7,3,2022,0,0,0,0,0,31,81,14,0,0.0,1.0,-0.16280701293851646,-0.9866579328916572,106944.26242142856,45624.1085925307,100095.71478214285,52068.712686209874,85190.28444464285,49246.43454537883,75157.45855833334,44602.57525912239,169422.41694999998,4107.73,61618.517499999994,54111.37,1.2554,96705.40559266374,28709.67,14325.4,0.0,47263.79,31396.32,50329.14,7001.36,1572.04,0.0
2022-07-12,59190.63,27189.230000000003,7,7,6,8455.804285714285,0.0642857142857143,2.7142857142857144,13681.48,0.4594,0.2311,8455.8,1,12,28,7,3,2022,0,0,0,0,0,31,80,14,0,0.7818314824680298,0.6234898018587336,-0.17976658572556214,-0.9837092937736098,95640.89714285712,36442.975709336526,106252.22406785714,44373.07705847203,86214.58239107141,49035.8136875708,75562.30378055557,44572.467596130045,143059.88999999998,53785.61,44753.2,91890.34,1.1093,95851.19951364191,12126.94,14608.89,0.0,32454.799999999996,21070.04,33620.2,2945.85,1554.54,0.0
2022-07-13,78776.16,30702.33,14,14,11,5626.868571428572,0.042857142857142864,3.357142857142857,17558.57,0.3897,0.2229,5626.87,2,13,28,7,3,2022,0,0,0,0,0,31,79,14,0,0.9749279121818236,-0.22252093395631434,-0.19667288979357622,-0.9804691603616321,83659.57428571428,31737.830425371933,106638.296925,43902.4888835651,86730.20489107144,48658.14276850442,74370.79211388889,43537.48959863787,128332.74,86644.34999999999,157217.08,28559.05,0.9646,90963.12357848967,47368.06,6841.68,8880.54,15685.880000000001,18373.690000000002,19465.06,25924.739999999998,1807.71,13204.96
2022-07-14,45282.149999999994,8932.53,3,3,3,15094.049999999997,0.03333333333333333,2.6666666666666665,0.0,0.1973,0.0,15094.05,3,14,28,7,3,2022,0,0,0,0,0,31,78,14,0,0.43388373911755823,-0.900968867902419,-0.2135209154397959,-0.9769384927771817,76580.06285714285,24903.342835641426,106076.28335357142,44227.28849847499,83928.7434625,46666.9520678059,74719.8361138889,43444.35100050044,55904.54,64229.92,62738.79000000001,227443.08,0.9124,89338.19510135772,41550.659999999996,0.0,0.0,3731.49,0.0,39043.56,0.0,3731.49,2507.1
2022-07-15,198660.97,69572.45,14,14,13,14190.069285714286,0.07857142857142858,3.5,48016.69,0.3502,0.2417,14190.07,4,15,28,7,3,2022,0,0,0,0,0,31,77,14,0,-0.433883739117558,-0.9009688679024191,-0.23030567023061196,-0.973118337233262,75062.57857142856,26636.509093824287,104722.8712107143,45865.90321071436,83305.29203392856,47075.3457942245,75166.04789166666,42924.62511358342,54630.630000000005,157247.13,52393.82,37714.630000000005,0.9011,83464.05575451002,100001.93,36282.630000000005,2434.51,59941.9,18755.34,146079.13,27191.29,4200.700000000001,2434.51
2022-07-16,66742.91,27972.57,7,7,6,9534.701428571429,0.04285714285714286,4.428571428571429,48172.259999999995,0.4191,0.7218,9534.7,5,16,28,7,3,2022,1,0,0,0,0,31,76,14,0,-0.9749279121818236,-0.2225209339563146,-0.24702218048093527,-0.9690098257244063,95638.34142857141,51885.42733989878,107681.00263928571,50604.73911103732,88529.11881964286,51431.98312626263,76148.6413361111,44711.23056364767,124552.78,107356.41,152682.32,32226.850000000002,1.0803,98823.64432057535,21226.91,0.0,14958.49,30557.51,23848.949999999997,25929.84,16964.12,0.0,0.0
2022-07-17,93442.24,33186.62,13,13,13,7187.864615384616,0.05,2.3846153846153846,41950.42,0.3552,0.4489,7187.86,6,17,28,7,3,2022,1,0,0,0,0,31,75,14,0,-0.7818314824680299,0.6234898018587334,-0.2636654927280072,-0.9646141756912435,87379.78857142855,51111.08939350686,104780.03835357142,51775.34223189894,85459.85417678571,50006.279185203195,75660.76144722222,44569.846086983925,72706.84,179359.02,18202.21,39776.16,1.0225,94546.21307783197,67331.52,562.23,798.11,24750.379999999997,41852.3,20350.71,30441.12,0.0,798.11
2022-07-18,62198.130000000005,26956.38,10,10,7,6219.813,0.02,3.4,6575.030000000001,0.4334,0.1057,6219.81,0,18,29,7,3,2022,0,0,0,0,0,31,74,14,0,0.0,1.0,-0.2802306751992161,-0.9599326896597445,90341.98857142856,50718.333716074005,98643.12549642856,47139.87059661666,88146.99810535714,48248.9308490368,76148.815225,44520.81989753195,90298.86,169422.41694999998,47154.96000000001,103734.11,1.0249,94399.01666745439,23558.980000000003,32209.590000000004,3934.01,2495.55,42031.21000000001,0.0,12678.58,7488.34,0.0
2022-07-19,154461.38,47911.75,10,10,9,15446.138,0.05,4.2,134122.91999999998,0.3102,0.8683,15446.14,1,19,29,7,3,2022,0,0,0,0,0,31,73,14,0,0.7818314824680298,0.6234898018587336,-0.2967128192734901,-0.9549667548552553,86327.59857142856,51822.39521564735,90984.24785714285,43310.585047120636,88684.2541767857,47857.7430522658,75748.858225,44482.21789214347,59190.63,143059.88999999998,108841.01,109621.43000000001,0.9734,90105.56511179381,43742.58,1576.57,0.0,109142.23000000001,45176.44,80388.15,19380.11,2975.04,6541.64
2022-07-20,20430.239999999998,6898.45,6,6,6,3405.0399999999995,0.025000000000000005,1.8333333333333333,11020.2,0.3377,0.5394,3405.04,2,20,29,7,3,2022,0,0,0,0,0,31,72,14,0,0.9749279121818236,-0.22252093395631434,-0.3131070409358267,-0.9497178427914317,99937.70571428571,55860.713488625406,91798.64,44457.13286996316,90313.55310535715,49323.506021119094,76416.10100277777,45209.72319050782,78776.16,128332.74,77839.81999999999,62101.130000000005,1.1066,98686.3404302213,490.66,0.0,1037.16,18902.42,0.0,9492.38,1527.8200000000002,1276.22,8133.82
2022-07-21,116935.13,37474.2,10,10,10,11693.513,0.025,3.5,11140.36,0.3205,0.0953,11693.51,3,21,29,7,3,2022,0,0,0,0,0,31,71,14,0,0.43388373911755823,-0.900968867902419,-0.3294084822245302,-0.9441875088341994,91602.5742857143,63390.08997800758,84091.31857142858,46921.165819777576,88263.21096249999,51025.119739469716,76472.32355833333,45136.04014180196,45282.149999999994,55904.54,89633.28,32444.16,1.0378,88252.1937061918,4326.36,8145.62,24880.25,79582.9,31768.47,70969.8,11825.74,2371.12,0.0
2022-07-22,57214.200000000004,27729.59,9,9,8,6357.133333333334,0.03333333333333333,2.6666666666666665,21950.239999999998,0.4847,0.3837,6357.13,4,22,29,7,3,2022,0,0,0,0,0,31,70,14,0,-0.433883739117558,-0.9009688679024191,-0.3456123126707333,-0.9383773917408642,101838.71428571429,60377.32436220154,88450.64642857143,46936.05677803972,89238.27703392858,51312.3252625845,77404.31366944444,45095.45648918469,198660.97,54630.630000000005,30246.78,115495.75,1.1412,92076.5852120329,36244.240000000005,1436.48,8488.7,11044.78,28273.340000000004,24064.83,2757.4300000000003,2118.6,0.0
2022-07-23,51674.59,15961.32,9,9,9,5741.621111111111,0.049999999999999996,2.3333333333333335,2871.33,0.3089,0.0556,5741.62,5,23,29,7,3,2022,1,0,0,0,0,31,69,14,0,-0.9749279121818236,-0.2225209339563146,-0.3617137307297674,-0.9322892131745134,81632.03285714285,44028.69525656716,88635.18714285713,46797.73156626846,90201.39917678571,50409.1957411474,77588.60000277778,44977.21470344801,66742.91,124552.78,41199.42,118654.71,0.905,87428.26718376184,13266.869999999999,0.0,9903.68,28504.04,26419.05,9903.68,8035.55,684.46,6631.85
2022-07-24,30868.86,10881.869999999999,7,7,7,4409.837142857143,0.014285714285714287,2.2857142857142856,23376.56,0.3525,0.7573,4409.84,6,24,29,7,3,2022,1,0,0,0,0,31,68,14,0,-0.7818314824680299,0.6234898018587334,-0.37770796520396466,-0.9259247771938499,79479.41571428571,45229.934989841604,83429.60214285714,46547.740991658386,90575.51239107142,50069.78521684802,77797.68611388888,44810.36284290457,93442.24,72706.84,39466.75,31679.86,0.8775,82661.11022592694,10787.16,1662.66,4473.469999999999,13945.57,0.0,10787.16,19256.14,0.0,825.56
2022-07-25,153631.9,53682.31,16,16,13,9601.99375,0.059375,2.9375,125859.88,0.3494,0.8192,9601.99,0,25,30,7,3,2022,0,0,0,0,0,31,67,14,0,0.0,1.0,-0.39359027665646645,-0.9192859697186105,70540.36142857143,48102.600309597095,80441.175,48587.44909173561,90268.44489107143,50419.97333100084,77032.03089166667,45018.801876658,62198.130000000005,90298.86,4107.73,34302.24,0.7815,75755.47686247001,120937.08,13431.17,1780.38,17483.27,44506.86,91694.38,5359.6,5909.04,6162.02
2022-07-26,74972.88695,24891.74,11,11,9,6815.716995454545,0.06818181818181818,3.0,36659.53,0.332,0.489,6815.72,1,26,30,7,3,2022,0,0,0,0,0,31,66,14,0,0.7818314824680298,0.6234898018587336,-0.4093559588156211,-0.9123747579707274,83602.32857142857,57043.06413687367,84964.96357142857,52376.46690441936,95608.59381964286,48850.28810918043,77838.2793361111,45735.97527679069,154461.38,59190.63,53785.61,71214.41,0.8744,86138.99994747402,43871.38695,0.0,1336.1,29765.4,22811.43,24842.12,27319.33695,0.0,0.0
2022-07-27,73597.12,16209.769999999999,5,5,5,14719.423999999999,0.06999999999999999,2.4,13007.02,0.2203,0.1767,14719.42,2,27,30,7,3,2022,0,0,0,0,0,31,65,14,0,0.9749279121818236,-0.22252093395631434,-0.42500033996955394,-0.9051931898913975,72246.82956428571,47739.39251494,86092.2676392857,51947.13261633194,96365.28228214286,48339.88682002262,78409.91563555555,45369.55694363314,20430.239999999998,78776.16,86644.34999999999,88641.02,0.7497,84650.18488114415,55599.47,0.0,0.0,17997.65,0.0,68606.49,4990.63,0.0,0.0
2022-07-28,61840.43,18846.79,7,7,7,8834.347142857143,0.07857142857142858,2.2857142857142856,30621.940000000002,0.3048,0.4952,8834.35,3,28,30,7,3,2022,0,0,0,0,0,31,64,14,0,0.43388373911755823,-0.900968867902419,-0.4405187843504952,-0.8977433935342336,79842.09813571429,42006.636744795615,85722.33621071429,52021.62791765349,95899.30978214285,48499.6826254415,78382.57919111112,45371.7314696101,116935.13,45282.149999999994,64229.92,146738.44,0.8326,83176.4428969916,36961.21,11082.11,0.0,13797.11,3295.07,49327.16,0.0,4207.860000000001,5010.34
2022-07-29,12212.92,3692.12,4,4,4,3053.23,0.05,3.0,4214.42,0.3023,0.3451,3053.23,4,29,30,7,3,2022,0,0,0,0,0,31,63,14,0,-0.433883739117558,-0.9009688679024191,-0.455906693508459,-0.8900275764346766,71971.42670714286,38948.42732230028,86905.07049642857,51213.42955159309,95813.97085357143,48559.53654862881,77594.13774666666,45030.737252738065,57214.200000000004,198660.97,157247.13,76917.06,0.7512,80331.64117739274,11732.25,0.0,0.0,480.67,0.0,0.0,3733.75,1568.8700000000001,6910.3
2022-07-30,49391.3,13851.55,9,9,8,5487.922222222222,0.05555555555555555,3.2222222222222223,7785.3099999999995,0.2804,0.1576,5487.92,5,30,30,7,3,2022,1,0,0,0,0,31,62,14,0,-0.9749279121818236,-0.2225209339563146,-0.47115950767386394,-0.8820480249558535,65542.67242142856,45029.399946779304,73587.35263928572,43591.70131915737,90634.17763928571,49490.2262589551,77125.44752444445,45492.06927182785,51674.59,66742.91,107356.41,44541.21695,0.7232,71249.14502040704,15226.46,14638.97,1850.01,17675.86,14638.97,15486.01,2570.68,12049.47,4646.17
2022-07-31,50155.87,22415.4,7,7,7,7165.124285714286,0.03571428571428571,2.7142857142857144,15907.46,0.4469,0.3172,7165.12,6,31,30,7,3,2022,1,0,1,0,0,31,61,14,0,-0.7818314824680299,0.6234898018587334,-0.4862727071086902,-0.8738071036110807,65216.48813571428,45154.69614767377,72347.951925,44045.57995909967,88563.9951392857,49974.797690621264,76744.59030222222,45580.074247428274,30868.86,93442.24,179359.02,55460.85,0.7364,68334.76568435277,22093.309999999998,20801.28,0.0,7261.28,24104.09,0.0,15907.46,528.79,9615.53
2022-08-01,100832.26,48857.799999999996,9,9,9,11203.584444444445,0.027777777777777776,3.3333333333333335,23643.760000000002,0.4845,0.2345,11203.58,0,1,31,8,3,2022,0,1,0,0,0,31,60,14,0,0.0,1.0,-0.5012418134457756,-0.8653072543632061,67971.77527857143,43258.14165089966,69256.06835357143,43970.14159600002,83949.59692499999,47166.85263666415,76019.6791911111,45477.11257336055,153631.9,62198.130000000005,169422.41694999998,98789.51,0.8097,65910.91292643906,17846.57,2460.97,0.0,80524.72,19030.4,56837.35,9901.89,4613.36,10449.26
2022-08-02,39200.049999999996,19844.76,7,7,6,5600.007142857142,0.03571428571428571,2.4285714285714284,32356.45,0.5062,0.8254,5600.01,1,2,31,8,3,2022,0,0,0,0,0,31,59,14,0,0.7818314824680298,0.6234898018587336,-0.5160623910158526,-0.8565509959010037,60428.96956428571,27602.83191108031,72015.64906785714,44699.407121061944,81499.9484625,44254.57634568768,76098.83141333333,45514.42976008654,74972.88695,154461.38,143059.88999999998,76516.72,0.7415,70567.09253624719,3156.8100000000004,13556.23,0.0,22487.01,19342.89,0.0,13013.56,3836.03,3007.57
2022-08-03,115945.36,41483.07,11,11,11,10540.487272727272,0.018181818181818184,2.090909090909091,88394.48999999999,0.3578,0.7624,10540.49,2,3,31,8,3,2022,0,0,0,0,0,31,58,14,0,0.9749279121818236,-0.22252093395631434,-0.5307300481619331,-0.8475409228928312,55318.56428571428,27772.365687357276,63782.696925,38535.80247400583,77790.66846249999,43244.79545820869,75747.48196888888,45677.38540383265,73597.12,20430.239999999998,128332.74,98964.01,0.7111,66384.8201980809,28280.28,9449.95,8634.22,69580.91,23154.83,73476.08,12416.75,0.0,6897.7
2022-08-04,27926.41,8524.11,5,5,4,5585.282,0.06000000000000001,3.0,1097.3,0.3052,0.0393,5585.28,3,4,31,8,3,2022,0,0,0,0,0,31,57,14,0,0.43388373911755823,-0.900968867902419,-0.5452404385406507,-0.8382797052177745,61368.312857142846,35854.17765145546,70605.20549642856,38724.82816453279,77348.26203392856,42769.334920866226,76373.28674666668,45839.52420956903,61840.43,116935.13,55904.54,70348.42,0.7934,72992.89217167012,19991.260000000002,1200.43,1097.3,5637.42,0.0,0.0,19860.43,1097.3,6968.68
2022-08-05,105628.61000000002,28505.980000000003,6,6,5,17604.768333333337,0.016666666666666666,3.3333333333333335,79764.52,0.2699,0.7551,17604.77,4,5,31,8,3,2022,0,0,0,0,0,31,56,14,0,-0.433883739117558,-0.9009688679024191,-0.5595892624101763,-0.828770087174504,56523.45285714285,38006.494233542006,64247.43978214286,37829.6599194484,76349.04310535714,43607.49265605381,75949.93630222222,46111.2796370047,12212.92,57214.200000000004,54630.630000000005,67560.94,0.7403,66984.0278821141,18675.9,0.0,23968.86,62983.850000000006,0.0,94555.02,11073.59,0.0,0.0
2022-08-06,107324.12,39658.11,9,9,9,11924.902222222221,0.06666666666666668,2.7777777777777777,72483.23000000001,0.3695,0.6754,11924.9,5,6,31,8,3,2022,1,0,0,0,0,31,55,14,0,-0.9749279121818236,-0.2225209339563146,-0.5737722679043243,-0.8190148866680802,69868.55142857143,36212.827304511644,67705.611925,39320.76240346418,78170.39953392858,43731.622720693056,76451.54463555555,46186.631528352744,49391.3,51674.59,124552.78,139941.11,0.8938,72136.63883116556,73095.27,16938.15,7334.03,9956.67,0.0,89610.96,4097.59,6194.75,7420.82
2022-08-07,83817.44,39684.74,9,9,8,9313.048888888889,0.08888888888888889,3.0,66653.67,0.4735,0.7952,9313.05,6,7,31,8,3,2022,1,0,0,0,0,31,54,14,0,-0.7818314824680299,0.6234898018587334,-0.5877852522924734,-0.8090169943749472,78144.66857142858,37354.955393098564,71680.57835357143,40374.22838746281,77555.0902482143,43172.47646061002,76594.08475944445,46262.67717124537,50155.87,30868.86,72706.84,50490.54,1.0076,76828.30298701016,0.0,27899.670000000002,32247.57,23670.2,43664.26,19148.13,18705.93,2299.12,0.0
2022-08-08,72616.27,29037.86,7,7,6,10373.752857142857,0.021428571428571432,3.0,21949.93,0.3999,0.3023,10373.75,0,8,32,8,3,2022,0,0,0,0,0,31,53,14,0,0.0,1.0,-0.6016240632249227,-0.7987793728863648,82953.46428571429,35259.258905000126,75462.61978214285,38702.48597162361,77951.89739107143,43177.32441127067,77369.30464833333,45784.91177877018,100832.26,153631.9,90298.86,61618.517499999994,1.0642,77760.18792207548,32325.35,0.0,12705.63,27585.29,33908.5,35433.89,2064.99,1208.89,0.0
2022-08-09,79620.78,32128.3,8,8,7,9952.5975,0.025,2.375,35529.15,0.4035,0.4462,9952.6,1,9,32,8,3,2022,0,0,0,0,0,31,52,14,0,0.7818314824680298,0.6234898018587336,-0.6152845999633277,-0.7883050558305253,78922.60857142857,34478.891359208705,69675.78906785716,31502.518905724162,77320.37631964286,43119.32228876422,77356.89553722221,45786.05970924188,39200.049999999996,74972.88695,59190.63,44753.2,1.0207,77074.33219913208,38063.75,339.59,0.0,41217.44,42813.41,32607.68,3400.64,799.05,0.0
2022-08-10,27714.81,8837.17,3,3,3,9238.27,0.08333333333333333,2.3333333333333335,8366.09,0.3189,0.3019,9238.27,2,10,32,8,3,2022,0,0,0,0,0,31,51,14,0,0.9749279121818236,-0.22252093395631434,-0.6287628145958345,-0.7775971469736268,84696.99857142857,29782.44567117543,70007.78142857143,31587.01485877847,78050.02453392858,42973.78533752164,77819.52642611112,45593.70746531096,115945.36,73597.12,78776.16,157217.08,1.0852,77413.85857258114,6626.84,1739.25,19348.72,0.0,6626.84,19348.72,1739.25,0.0,0.0
2022-08-11,100824.8,35629.0,5,5,4,20164.96,0.08,3.6,1887.16,0.3534,0.0187,20164.96,3,11,32,8,3,2022,0,0,0,0,0,31,50,14,0,0.43388373911755823,-0.900968867902419,-0.6420547132365636,-0.7666588193001592,72092.63428571429,32864.32754530204,66730.47357142858,33507.812207079456,76226.40489107142,44012.68259009586,77909.36964833333,45485.59195855192,27926.41,61840.43,45282.149999999994,62738.79000000001,0.9458,70787.31876290367,29253.879999999997,46868.58,0.0,24702.34,0.0,96135.29,2802.35,1887.16,0.0
2022-08-12,159414.54,56303.33,7,7,6,22773.505714285715,0.03571428571428571,3.857142857142857,129986.81,0.3532,0.8154,22773.51,4,12,32,8,3,2022,0,0,0,0,0,31,49,14,0,-0.433883739117558,-0.9009688679024191,-0.655156357209085,-0.7554933140726804,82506.69000000002,27677.000783035277,69515.07142857143,34669.882741572685,78210.07096249999,43817.5908519311,78841.3344261111,45079.98287661264,105628.61000000002,12212.92,198660.97,52393.82,1.0549,74792.31626118318,68491.99,6502.35,67797.1,16623.1,12801.43,131619.84000000003,6502.35,8490.92,0.0
2022-08-13,16500.48,7492.209999999999,7,7,7,2357.2114285714283,0.042857142857142864,2.2857142857142856,10171.789999999999,0.4541,0.6165,2357.21,5,13,32,8,3,2022,1,0,0,0,0,31,48,14,0,-0.9749279121818236,-0.2225209339563146,-0.6680638642135333,-0.7441039398713608,90190.39428571428,39922.87827872798,80029.47285714287,38105.77481831484,76808.4127482143,40309.097801100615,80408.68731499999,45404.340098531844,107324.12,49391.3,66742.91,152682.32,1.1742,86075.27942635876,9095.2,0.0,4319.4,3085.88,4319.4,0.0,11750.34,430.74,0.0
2022-08-14,101766.87,35820.11,6,6,5,16961.145,0.025000000000000005,3.3333333333333335,64891.369999999995,0.352,0.6376,16961.14,6,14,32,8,3,2022,1,0,0,0,0,31,47,14,0,-0.7818314824680299,0.6234898018587334,-0.680773409477016,-0.732494071613579,77215.58857142857,47471.46000083999,77680.12857142858,41040.893683057904,75014.04024821428,41862.123621880964,80339.46542611111,45497.91494578804,83817.44,50155.87,93442.24,18202.21,1.0293,76798.63950284426,908.72,24351.88,76506.27,0.0,35966.78,64891.369999999995,0.0,0.0,908.72
2022-08-15,115488.58,37446.99,11,11,9,10498.961818181819,0.06818181818181818,3.1818181818181817,94569.66,0.3242,0.8189,10498.96,0,15,33,8,3,2022,0,0,0,0,0,31,46,14,0,0.0,1.0,-0.6932812268869771,-0.7206671495538615,79779.79285714285,48363.88470032151,81366.62857142858,40694.86525651119,75311.34846250001,42027.08562888886,80868.97098166666,45466.53916670134,72616.27,100832.26,62198.130000000005,47154.96000000001,1.0593,80127.73690246503,54399.18,13755.81,32890.08,14443.51,10076.92,88108.54000000001,16132.26,1170.86,0.0
2022-08-16,53301.61,23650.9,8,8,8,6662.70125,0.06875,2.5,23296.300000000003,0.4437,0.4371,6662.7,1,16,33,8,3,2022,0,0,0,0,0,31,45,13,0,0.7818314824680298,0.6234898018587336,-0.7055836101071774,-0.70862667826446,85904.40857142858,49992.69455929086,82413.50857142857,41416.26409561645,77214.57881964286,42613.80381804297,81131.17364833334,45598.665660306506,79620.78,39200.049999999996,154461.38,108841.01,1.1125,84842.51598213635,8746.52,4273.56,3267.37,37014.159999999996,37593.94,0.0,12894.550000000001,2813.12,0.0
2022-08-17,55152.89,20328.54,9,9,8,6128.098888888889,0.011111111111111112,3.4444444444444446,26226.989999999998,0.3686,0.4755,6128.1,2,17,33,8,3,2022,0,0,0,0,0,31,44,12,0,0.9749279121818236,-0.22252093395631434,-0.7176769136759615,-0.6963762255968726,82144.52714285713,51510.70856944595,83420.76285714285,40444.535516865886,73601.72989107143,40032.193649363704,81406.09098166667,45352.06396940719,27714.81,115945.36,20430.239999999998,77839.81999999999,1.1161,80637.06185118484,12216.75,4550.8,0.0,38385.34,8132.07,21500.69,4771.57,13048.130000000001,7700.43
